,name,address,categories,review_count,rating,price,latitude,longitude,yelp_id,name_input,address_input,city_input,hours
153,The Naughty Pig,,"Sports Bars, Venues & Event Spaces, American (Traditional)",90.0,4.5,$$,34.09655,34.09655,_kMJy8xjFLhIxnAsEDOs_g,THE NAUGHTY PIG,8264 SUNSET BLVD,WEST HOLLYWOOD,
154,,,,,,,,,,"CAFE 7, LLC",1500 VERDUGO RD,GLENDALE,
155,Thrifty,,Gas Stations,2.0,2.5,,33.8619385,33.8619385,50RgimY81D36TESDPx_LDA,THRIFTY,18523 S AVALON BLVD,CARSON,
156,Bamboo Inn,,Chinese,75.0,4.0,$,34.0560729056597,34.0560729056597,dgSO6jEfhLs95XVX5UEGBQ,BAMBOO INN,2005 W 7TH ST,LOS ANGELES,
157,Jim's Burgers,,"Burgers, Fast Food",151.0,4.0,$,34.0363207,34.0363207,cTURVNZEgAS3hg0YtJRr5A,JIM'S 1/4LB  BURGERS,16023 E AMAR RD,LA PUENTE,
158,,,,,,,,,,FACEBOOK EMPLOYEE KITCHEN,8500 BALBOA BLVD,VAN NUYS,
159,,,,,,,,,sMcGsWnjfJ1_h-nU_-Ae5g,JAR,8225 BEVERLY BLVD,LOS ANGELES,
160,Big Jim's Donuts,,Donuts,80.0,4.0,$,34.1463549,34.1463549,nzXWmCuzZHPMI04pqZh_ww,BIG JIMS DONUTS,1141 E BROADWAY AVE,GLENDALE,
161,Don's Eatery,,"Burgers, Sandwiches, Breakfast & Brunch",66.0,4.5,$,33.931553,33.931553,CWwOeTEcGuAUbT2DzoRnvw,DON'S EATERY,12972 E LAKELAND RD,SANTA FE SPRINGS,
162,Ashoka the Great,,Indian,1020.0,4.0,$$,33.8623352050781,33.8623352050781,Z4Jn4F41a-S1V7LCwyJM8Q,THE GREAT ASHOKA,18614 S PIONEER BLVD,ARTESIA,
163,Burgerim,,"Burgers, Sandwiches, American (Traditional)",182.0,3.5,$$,33.8333019626118,33.8333019626118,9J_S6qpquiTAGBAibZS0PA,BURGERIM LAKEWOOD,4131 WOODRUFF AVE,BELLFLOWER,
164,Brooklyn Bagel Bakery,,Bagels,428.0,3.5,$,34.067705,34.067705,OMj_O5hqvfGTmzXAHYtWsQ,BROOKLYN BAGELS,2223 BEVERLY,LOS ANGELES,
165,Duri Food Catering,,Caterers,2.0,5.0,,34.255710880103,34.255710880103,PYFJg8g5ddoeLacVHE220w,DURI FOOD CATERING 2,10201 RESEDA BLVD # 102,RESEDA,
166,,,,,,,,,,YAKI'S,904 W ALAMEDA AVE,BURBANK,
167,42nd Street Bagel Cafe,,"Bagels, Breakfast & Brunch, Sandwiches",301.0,4.0,$,34.0962,34.0962,PvZS65rEcNCZVJ_YNNZ03A,42ND ST BAGEL CAFE,225 N YALE AVE,CLAREMONT,
168,Johnny Rockets,,"Burgers, Sandwiches, Diners",352.0,3.0,$$,34.1360095562703,34.1360095562703,gV5usslAGCUAFlZVujPgpg,JOHNNY ROCKETS,1000 UNIVERSAL CITY PLZ 130,UNIVERSAL CITY,
169,Dragon Garden Chinese Cuisine,,"Chinese, Fast Food",97.0,4.0,$,34.689757,34.689757,pcQAIJoQNakTtRaNWL9IyA,DRAGON GARDEN,1063 E AVE J # 103,LANCASTER,
170,Panda King,,Chinese,5.0,3.5,$,34.0109949,34.0109949,Vw5oXPOQdhywZKJRuN0ETA,PANDA KING,1027 W MLK BLVD,LOS ANGELES,
171,,,,,,,,,,ALBERTSON'S #191 - MAIN MARKET,5015 E DEL AMO BLVD,LAKEWOOD,
172,,,,,,,,,,BETO'S BAKERY,3464 MLK JR BLVD,LYNWOOD,
173,Eggslut,,"Breakfast & Brunch, Sandwiches",5816.0,4.0,$,34.0505289,34.0505289,b4SH4SbQUJfXxh6hNkF0wg,EGGSLUT,317 S BROADWAY ST STAL D-1,LOS ANGELES,
174,,,,,,,,,,SUBWAY #2234,120 7TH ST,LA PUENTE,
175,Carnaval,,"Dance Clubs, Music Venues",116.0,2.0,$$,34.0564304,34.0564304,xFfvspDT08uDW6567aGbzQ,CARNAVAL,342 E THOMAS ST,POMONA,
176,,,,,,,,,,SATIN,13079 E VALLEY BLVD,INDUSTRY,
177,Ducks Restaurant,,"Japanese Curry, Soup, Ramen",463.0,4.0,$$,34.1037207447918,34.1037207447918,nFklwrsE0c_Hht713cRhgg,DUCKS,1381 E LAS TUNAS DR,SAN GABRIEL,
178,Massage At West End,,Massage,1.0,5.0,,33.8460325481525,33.8460325481525,orGUoGAeBthEM1u4Gn5HtA,WEST END TENNIS&RACQUETCLUB,4343 SPENCER ST,TORRANCE,
179,Pita On Vine,,"Mediterranean, Lebanese",256.0,4.0,$,34.0941,34.0941,p1jnyfAbRUeUyThBDP-isg,PITA ON VINE,1253 N VINE ST SUIT 7A,LOS ANGELES,
180,El Camacho Restaurante Nicaraguense,,Nicaraguan,58.0,4.0,$,34.04394,34.04394,RKffuJRw5dfAaqiQpzAMNA,EL CAMACHO RESTAURANT,2019 W VENICE BLVD,LOS ANGELES,
181,Starbucks,,Coffee & Tea,56.0,2.5,$$,34.0753475,34.0753475,F7bZ4Tb-pL796rdpQVpcYg,STARBUCKS,8700 BEVERLY BLVD PL LE,LOS ANGELES,
182,AJ's Sports Club,,"Sports Bars, Dive Bars",20.0,4.5,$$,33.837879,33.837879,Yju7qxGztIHiozTWd71qtA,AJ SPORTS CLUB,21042 S MAIN ST,CARSON,
183,,,,,,,,,,GRANO,1028 HUNTINGTON DR,DUARTE,
184,Del Taco,,"Fast Food, Mexican",53.0,3.0,$,34.008701,34.008701,Q5fFnGP2YU5shOQ1WAdgPA,DEL TACO #226,20259 E VALLEY BLVD,WALNUT,
185,Spin Lounge,,"Lounges, American (New)",178.0,3.5,$$,33.9817543029785,33.9817543029785,XQ5Uy_-wQecGnrL1UA7D1Q,SPIN LOUNGE,6532 S GREENLEAF AVE,WHITTIER,
186,Sawyer,,"American (New), Breakfast & Brunch, Seafood",708.0,3.5,$$,34.0905727,34.0905727,Bjkw0oRy1STaCJmv5EZ0Mw,SAWYER,3705 SUNSET BLVD,LOS ANGELES,
187,Cilantros Tacos,,Mexican,494.0,4.0,$,33.9400558,33.9400558,WtN7HMPwuc6LhKj_WeLdmQ,CILANTRO'S TACOS,16533 E WHITTIER BLVD,WHITTIER,
188,,,,,,,,,,GOLDENS EXPRESS,11770 E FIRESTONE BLVD,NORWALK,
189,Food 4 Less,,"Grocery, Fruits & Veggies",37.0,2.5,$$,34.0019645993142,34.0019645993142,Nj3zECufjvlhw_uqgJWAaw,FOOD 4 LESS #336,8620 E WHITTIER BLVD,PICO RIVERA,
190,Qin West Noodle,,"Chinese, Noodles",72.0,4.0,$,34.0284352846134,34.0284352846134,j7zBQ2dfP5QDVH8n33X9cg,QIN WEST,2520 S FIGUEROA ST,LOS ANGELES,
191,,,,,,,,,,"SWEET GREEN LA , LLC",410 8TH ST,LOS ANGELES,
192,SOTTA,,"Mediterranean, Salad, Wraps",525.0,4.5,$$,34.16006,34.16006,X_j-49mV9RF549tMMJ7fbQ,SOTTA,2009 W ALAMEDA AVE,BURBANK,
193,Jimmy John's,,"Delis, Sandwiches, Fast Food",129.0,3.0,$,34.047418,34.047418,CFpTJlGeokVvOQB_OIGz9Q,JIMMY JOHN'S,600 W 7TH # 160,LOS ANGELES,
194,Tacos Virginia,,Mexican,54.0,4.0,$,34.0240649,34.0240649,HtCIf9pWU4HlCp4ktf6ThQ,TACOS VIRGINIA,4081 E WHITTIER BLVD,LOS ANGELES,
195,,,,,,,,,,HAPPY LEMON,18246 E GALE RD #A,INDUSTRY,
196,McDonald's,,"Fast Food, Burgers, Coffee & Tea",112.0,2.0,$,34.4461647077304,34.4461647077304,Mk3iAKpCct1dW3-FUJkEKg,MCDONALD'S,27776 N MCBEAN PKWY,VALENCIA,
197,Aloha Teriyaki,,Japanese,34.0,4.0,$,33.9161181,33.9161181,G654e0r-B9aQqJCnLhlFig,ALOHA TERIYAKI,12819 S CRENSHAW BLVD,HAWTHORNE,
198,,,,,,,,,,AM-PM MARKET,13411 E IMPERIAL HWY,WHITTIER,
199,,,,,,,,,,JIM'S BURGERS #12,13844 E IMPERIAL HWY,LA MIRADA,
200,,,,,,,,,,FITCHOW,2210 E PALMDALE BLVD,PALMDALE,
201,Subway,,Sandwiches,34.0,2.0,$,34.23169842765174,34.23169842765174,Nplz4ybiaqFW92SdlcOL1Q,SUBWAY,8866 CORBIN AVE,NORTHRIDGE,
202,Farm Fresh,,"Herbs & Spices, Fruits & Veggies, Grocery",2.0,2.5,,33.8624329146876,33.8624329146876,B9zWrLvu_TeZYMvxk5p8Uw,FARM FRESH,18612 S PIONEER BLVD,ARTESIA,
203,,,,,,,,,,Q'S,11835 WILSHIRE BLVD,LOS ANGELES,
204,Michelina,,"Bakeries, Patisserie/Cake Shop, Macarons",122.0,4.5,$$,34.072283,34.072283,6VKay2HE_dOsDkY2fB--1A,MICHELINA,6333 W 3RD ST # 316,LOS ANGELES,
205,,,,,,,,,,GITANA,533 ROSE AVE,VENICE,
206,Complexity Wine,,"Wine Tasting Classes, Lounges",146.0,4.5,$$,34.6819674688985,34.6819674688985,u-ZWfRzlZ4DoialuPBFJIw,COMPLEXITY WINES,2010 W J-8 AVE # 101,LANCASTER,
207,Happy Duck House,,Chinese,185.0,3.5,$$,33.994908,33.994908,60c5l8v8VNuqlLkEniupsQ,HAPPY DUCK,18210 E GALE AVE,INDUSTRY,
208,Delicious Bakery,,"Cupcakes, Bakeries, Desserts",339.0,4.0,$$,34.2367933,34.2367933,dYn-6R_9XYTEWDax2HXb2g,DELICIOUS BAKERY,9147 RESEDA BLVD,NORTHRIDGE,
209,El Bukanas,,Tacos,62.0,3.5,$,34.1145668029785,34.1145668029785,2OTT2_xYlMbge8kBg2HFTQ,EL BUKANAS,459 S AZUSA AVE # C,AZUSA,
210,Cow Cafe,,"Cafes, Mediterranean",151.0,4.5,$$,34.0387116497577,34.0387116497577,KN4dbEU1TFbRhehvi_xV0g,COW,342 W PICO BLVD,LOS ANGELES,
211,WaBa Grill,,"Fast Food, Asian Fusion",111.0,3.0,$,34.0334018771644,34.0334018771644,LYnT7qDqPPmGnfsQXXH9kA,WABA GRILL,2063 RANCHO VALLEY DR,POMONA,
212,Taco Bell,,"Fast Food, Mexican",67.0,1.5,$,34.00039,34.00039,8CzQZ8p1ObLJ79KA23kYaw,TACO BELL #3670,9180 E WHITTIER BLVD,PICO RIVERA,
213,Sushi Gallery,,"Sushi Bars, Japanese",374.0,4.0,$$,33.8813813,33.8813813,GmXn-VSc7RBHkhvVSNYptA,"SUSHI GALLERY, INC.",16436 S NORWALK BLVD,CERRITOS,
214,Terra d' Oliva,,Specialty Food,17.0,4.0,,34.14734,34.14734,kbWW7ntgobvYY-dnoNenmA,TERRA D' OLIVA,116 ARTSAKH AVE # 105,GLENDALE,
215,Cafe Vida - El Segundo,,"Breakfast & Brunch, Cafes, Sandwiches",68.0,4.0,$$,33.9043520463828,33.9043520463828,zwKmlCWDu1b2h5Ovokw_Jw,CAFE VIDA,2250 PARK PL,EL SEGUNDO,
216,Hot Wok,,Chinese,264.0,4.5,$,34.1587278,34.1587278,hOKesnA5EXhFhsW80Nv_Ww,HOT WOK,4840 LANKERSHIM BLVD,NORTH HOLLYWOOD,
217,K-ZO,,"Japanese, Sushi Bars, Seafood",805.0,4.0,$$$,34.025519,34.025519,l0kjiCcja3tXeGqHaFx07g,K-ZO,9240 CULVER BLVD,CULVER CITY,
218,Cost Plus World Market,,"Home Decor, Furniture Stores, Beer, Wine & Spirits",184.0,4.0,$$,34.0728263,34.0728263,5k72gWwDvETR1TMO5_Tsmw,COST PLUS WORLD MARKET,6333 W 3RD ST E E-10,LOS ANGELES,
219,Straw Hat Pizza,,"Pizza, Italian, Sandwiches",120.0,3.5,$$,33.85931,33.85931,G0XQfbiQ5B96_b3duKh1NQ,STRAW HAT PIZZA,10729 E SOUTH ST,CERRITOS,
220,Katie Jakes Bar & Grill,,"Bars, Music Venues, American (Traditional)",156.0,3.5,$$,34.076262,34.076262,dvV5oh2n8CrOPEznbtEh5A,KATIE JAKES BAR & GRILL,750 S TERRADO PLZ STE,COVINA,
221,Tacos Mexico,,Mexican,166.0,3.0,$,34.0099886146624,34.0099886146624,tZwvvIfjEi3wtCS1rpdrYw,ANDRES TACOS MEXICO,1133 HACIENDA BLVD,HACIENDA HEIGHTS,
222,Kebab Daddy,,"Mediterranean, Caterers, Kebab",583.0,4.5,$$,34.205088,34.205088,kyaahWFav_uSUnEUwoh22A,RESTAURANT KEBAB DADDY,3701 OCEAN VIEW BLVD A3,MONTROSE,
223,MEND,,"Food Banks, Medical Centers",11.0,4.5,,34.2630399,34.2630399,lW3FWJjCX9Q22MazClpUng,MEND CAFE,10641 SAN FERNANDO RD,PACOIMA,
224,Tacos El Unico,,Mexican,94.0,3.0,$,33.978431,33.978431,h7zLoCzHaxjWu9EL5TIqhQ,TACOS EL UNICO,6650 S CRENSHAW BLVD,LOS ANGELES,
225,,,,,,,,,,M PIZZA,3900 WILSHIRE BLVD,LOS ANGELES,
226,Alta Dena Express,,Convenience Stores,13.0,4.5,$$,34.271656,34.271656,MfHkQYYFtgGYuGbaWMftEg,ALTA DINA EXPRESS,16138 S F MISSION BLVD,GRANADA HILLS,
227,Pho Tasty,,"Vietnamese, Soup, Noodles",1690.0,4.0,$,33.8568589952668,33.8568589952668,mPNF8eCrwCKrqJvjl1CVew,PHO TASTY,19117 S PIONEER BLVD,ARTESIA,
228,Button Mash,,"Asian Fusion, Bars, Arcades",634.0,4.0,$$,34.07402,34.07402,H4ew518bqV4ew61g-brTrQ,BUTTON MASH,1391 SUNSET BLVD,LOS ANGELES,
229,Hot Spicy Dip,,"Hot Pot, Chinese",197.0,4.5,$$,33.9895573642106,33.9895573642106,R-C84hJSvpj75s3V3xDfGw,HOT SPICY DIP,18303 COLIMA RD # A,DIAMOND BAR,
230,La Mirage Restaurant & Night Club,,"Dance Clubs, American (New)",259.0,2.0,$$,33.87553,33.87553,a-7ulRXUiILriV0RrletCA,LA MIRAGE RESTAURANT,17104 S PIONEER BLVD,ARTESIA,
231,,,,,,,,,,KNIGHTS OF COLUMBUS,719 W COLUMBIA WAY,PALMDALE,
232,Del Taco,,"Mexican, Fast Food",57.0,3.0,$,34.0337363255429,34.0337363255429,TnSXDpwmoOOprJ6f7NmbmA,DEL TACO #1173,2071 RANCHO VALLEY DR # 100,POMONA,
233,JJAN,,"Gastropubs, Korean, Tapas Bars",128.0,4.5,$$,34.057493,34.057493,xz66LQF-f06EtZ89Av6f3A,JJAN,3328 W 8TH ST,LOS ANGELES,
234,I Love Boba,,"Coffee & Tea, Juice Bars & Smoothies, Bubble Tea",266.0,4.0,$,34.0572749480257,34.0572749480257,BnhE5zN7_STBWLIyIr2esA,I LOVE BOBA,3512 W 8TH ST 111,LOS ANGELES,
235,Veracruz Mexican Restaurant,,Mexican,110.0,4.0,$,33.917251,33.917251,SR-1UJ2ykVlQQ134kuUH-w,VERACRUZ,9085 E IMPERIAL HWY,DOWNEY,
236,,,,,,,,,,GRANNY'S DONUTS #1,9361 E ALONDRA BLVD,BELLFLOWER,
237,Rejuice,,"Juice Bars & Smoothies, Vegan, Vegetarian",249.0,4.5,$$,34.026523,34.026523,WVsHt9oPMX-UvJDLNRzElw,REJUICE,3238 PICO BLVD,SANTA MONICA,
238,Swift Cafe,,Cafes,61.0,5.0,$$,34.00591,34.00591,tWkqjOEcoDuh5hvMdRSa7Q,SWIFT,4279 CRENSHAW BLVD,LOS ANGELES,
239,Chick-fil-A,,Fast Food,313.0,3.0,$,34.03648,34.03648,6L4sFW2DdDG_MILrSaXaeQ,CHICK-FIL-A,5000 MARKET PLACE DR,MONTEREY PARK,
240,Pho Bro,,"Vietnamese, Noodles",48.0,4.0,$,33.986899,33.986899,1sXN7K_xCT2HIOylRB3a-g,PHO BRO,19705 E COLIMA RD # 5,ROWLAND HEIGHTS,
241,,,,,,,,,,UNITED OIL #53,3101 W ARTESIA BLVD,TORRANCE,
242,Domino's Pizza,,"Pizza, Chicken Wings, Sandwiches",65.0,2.0,$,34.0869839,34.0869839,1uejrSDgUon42gK1Uxz_rQ,DOMINO'S PIZZA,14604 E RAMONA BLVD,BALDWIN PARK,
243,J & P Deli,,"Grocery, Delis",6.0,5.0,$$,34.046956,34.046956,mSXa3XwScVN5SGhLCQxEQA,J AND P DELI,307 6TH ST,LOS ANGELES,
244,E Sushi,,"Japanese, Sushi Bars",515.0,4.5,$$,33.9458014404716,33.9458014404716,x7Wwb_FICzztfJtsu3cgzw,E SUSHI,15334 W WHITTIER # 6,WHITTIER,
245,,,,,,,,,,HEARTY NUTRITION,6001 VERMONT AVE,LOS ANGELES,
246,Teriyaki Madness,,"Japanese, Asian Fusion",313.0,4.0,$,34.285341,34.285341,AGAdOZLEi0CrqdloQzysHA,TERIYAKI MADNESS,1240 TRUMAN RD # 165,SAN FERNANDO,
247,#MAIN,,Burgers,25.0,5.0,,34.04131,34.04131,gxFvDToiwyXzdxd6B6NHHQ,#MAIN,113 E 9TH ST,LOS ANGELES,
248,,,,,,,,,,GINDACO,3525 W CARSON # 164-J,TORRANCE,
249,Firehouse Subs,,"Sandwiches, Fast Food, Delis",79.0,3.5,,34.1156876,34.1156876,04hsaoP_eVI-Q7H812jQJA,FIREHOUSE SUBS,1610 E FOOTHILL BLVD,LA VERNE,
250,Castillo Bakery,,Bakeries,1.0,5.0,,33.995189,33.995189,ncDy3O2MLkVm5ZmKkEHRAQ,CASTILLO'S BAKERY,1115 W WASHINGTON BLVD # A,MONTEBELLO,
251,Jersey Mike's Subs,,"Fast Food, Delis, Sandwiches",17.0,3.5,,34.122878,34.122878,akKCbLKrJ9MX9VWfroWdLg,JERSEY MIKE'S SUBS,2209 E BASELINE RD # 500,CLAREMONT,
252,Knox Deli,,"Delis, Coffee & Tea, Sandwiches",56.0,4.5,$,33.8548375566216,33.8548375566216,IX2uEy55gm_JFvgIc4wyUA,KNOX DELI,19401 S VERMONT AVE # I-100,TORRANCE,
253,Food 4 Less,,Grocery,17.0,2.0,$,33.9259885910234,33.9259885910234,OzK7V6dTZkIbX5c4Tulw8g,FOOD 4 LESS-MEAT DEPT,11840 S WILMINGTON AVE,LOS ANGELES,
254,Calimex Super Mercado,,Grocery,1.0,4.0,$$,34.03136,34.03136,8HnxEgTttMh2orC88JC7Eg,CALIMEX MARKET,2901 E WHITTIER BLVD STE K,LOS ANGELES,
255,V Cafe,,"Cafes, Delis",199.0,4.5,$$,34.08346,34.08346,dWI7_I3FBxwMEJof8MgCiQ,V CAFE,8164 MELROSE AVE,LOS ANGELES,
256,,,,,,,,,,MIRAME,419 N CANON DR,BEVERLY HILLS,
257,Honey's Restaurant,,American (Traditional),16.0,2.0,$$,33.85878,33.85878,Ki_54iQCP0OXtORhKvIk4g,ROSEWOOD'S RESTAURANT,10769 SOUTH ST,CERRITOS,
258,Pupusas Y Mas,,"Latin American, Breakfast & Brunch",149.0,4.5,$,34.10644,34.10644,Fa5SWSbfBvzOXzzmO7P8Qg,PUPUSAS Y MAS,136 E ARROW HWY,COVINA,
259,Ariana,,"Middle Eastern, Mediterranean, Afghan",250.0,4.5,$$,34.1730008509961,34.1730008509961,x9Z52KyaYuBUjnRsxNUpgQ,ARIANA RESTAURANT,19321 VENTURA BLVD,TARZANA,
260,99 Cents Only Stores,,"Discount Store, Party Supplies",56.0,3.0,$,34.024501,34.024501,Wfw9tIhdxuBiGzgdqxiMcQ,99 - ONLY STORES,2801 PICO BLVD,SANTA MONICA,
261,Tyko House,,"Japanese, Sushi Bars",94.0,4.0,$$,34.02003,34.02003,iE_XmhUoUpSZz2MfKHPbmQ,TOKYO HOUSE,2901 OCEAN PARK BLVD STE 125,SANTA MONICA,
262,El Cholo,,"Mexican, Cocktail Bars",803.0,3.5,$$,34.04371,34.04371,JvYCa7lKBmAAnZMlbQxFrQ,EL CHOLO,1037 S FLOWER ST,LOS ANGELES,
263,7-Eleven,,"Convenience Stores, Coffee & Tea",4.0,2.0,$,34.5795707,34.5795707,zx1nLDGsPE99y6lW7DsHxQ,7- ELEVEN #25970D,1868 E PALMDALE BLVD,PALMDALE,
264,Panda Chinese Restaurant,,Chinese,4.0,3.5,$,34.01039,34.01039,AXueGQGhXCnRrmlYV8cdTw,PANDA CHINESE RESTAURANT,4032 S WESTERN AVE,LOS ANGELES,
265,El Pescador - Pico Rivera,,"Seafood, Mexican",115.0,3.5,$$,33.960561,33.960561,OQxwrN841b8KBme5QIDsvg,EL PESCADOR PICO RIVERA,9051 TELEGRAPH RD,PICO RIVERA,
266,Mariposa Grill & Cantina,,"New Mexican Cuisine, Mexican, Salad",225.0,3.5,$$,34.0795438218897,34.0795438218897,i88LAcoDiRJ9FiVM6RGBWA,MARIPOSA GRILL & CANTINA,245 E ROWLAND ST,COVINA,
267,China Town Express,,Chinese,1.0,5.0,,33.9308157,33.9308157,LfdxiTv_ktsavz5CB4OKyA,CHINA TOWN EXPRESS RESTAURNT,11136 LONG BEACH BLVD,LYNWOOD,
268,,,,,,,,,,NORTH GAS & MINI MART,7955 LAUREL CANYON BLVD,NORTH HOLLYWOOD,
269,,,,,,,,,,SUBWAY SANDWICHES & SALADS,8406 LINCOLN BLVD,LOS ANGELES,
270,The Good Nite,,"Karaoke, Dive Bars",268.0,3.5,$,34.17243,34.17243,54mbIY_9RxyN0UK-UKP5ng,THE GOOD NITE,10721 BURBANK BLVD,NORTH HOLLYWOOD,
271,7-Eleven,,"Convenience Stores, Gas Stations, Coffee & Tea",19.0,2.0,$,34.079317,34.079317,Z2mpbDlbWdvkOyqj5XtKmA,7-ELEVEN,2055 N TOWNE AVE,POMONA,
272,,,,,,,,,,MARIE CALLENDERS,1649 W AVENUE K,LANCASTER,
273,El Pollo Loco,,"Fast Food, Mexican",129.0,1.5,$,33.9029553,33.9029553,SnsSvERIEAIX5ST04gmVcw,EL POLLO LOCO #5365,14329 LAKEWOOD BLVD,DOWNEY,
274,El 7 Mares Restaurant - Montebello,,"Mexican, Seafood",40.0,3.0,$$,34.0161018371582,34.0161018371582,wWmw830A_66UebKZeCrXpg,OSTIONERIA EL 7 MARES,6307 E WHITTIER BLVD,LOS ANGELES,
275,Anita's Donuts,,"Donuts, Bakeries",71.0,4.5,$,33.8583949,33.8583949,vWUcpwggHwrOi_nBSXBZcA,ANITA DONUTS,2429 W 190TH ST,REDONDO BEACH,
276,,,,,,,,,,POP CORN / SNOW CONE STAND,5550 PEARBLOSSOM HWY,PALMDALE,
277,,,,,,,,,,SPIRES REST TORR #20,1750 SEPULVEDA BLVD,TORRANCE,
278,BLD,,"American (New), Breakfast & Brunch, Salad",2189.0,4.0,$$,34.07591,34.07591,Y4Cc_Zyui9LSJ7TLfx-DSw,BLD,7450 BEVERLY BLVD,LOS ANGELES,
279,,,,,,,,,,CIRCUS DISCO,6648 LEXINGTON AVE,LOS ANGELES,
280,,,,,,,,,sxKgcFdW6Zpbx8zFSPK1Qg,CHINESE TASTE,14543 E TELEGRAPH RD,LA MIRADA,
281,Seoul Korean BBQ,,"Korean, Barbeque",352.0,4.0,$$,34.1812564117691,34.1812564117691,96gGWdSHNzCIoxww28M5OA,SEOUL KOREAN BARBECUE,122 N SAN FERNANDO BLVD,BURBANK,
282,Top Thai Table,,"Thai, Seafood, Salad",250.0,4.0,$$,34.107083,34.107083,X3bDGT_qWlxwM5ODhRF1gg,TOP THAI TABLE,110 N SAN DIMAS AVE,SAN DIMAS,
283,,,,,,,,,,REPUBLIC OF PIE,11118 MAGNOLIA BLVD,NORTH HOLLYWOOD,
284,Pen Pen Xiang,,Chinese,2.0,4.5,,34.0628709822556,34.0628709822556,O3iMnnQZbpRZBm3MzcGAeg,PEN PEN XIANG RESTAURANT,331 W GARVEY AVE STE D,MONTEREY PARK,
285,El Ruizeñor Grill,,"Mexican, Breakfast & Brunch",225.0,4.0,$,34.105515,34.105515,tRobYrLpNvO-v765-0sb8g,EL RUIZENOR GRILL,5818 TEMPLE CITY BLVD,TEMPLE CITY,
286,Brighton Coffee Shop,,"Coffee & Tea, Breakfast & Brunch",233.0,3.0,$$,34.0682934,34.0682934,oedmWwu4MUJ6k4KKlQ_b8g,BRIGHTON COFFEE SHOP,9600 W BRIGHTON WAY,BEVERLY HILLS,
287,Movita Juice Bar,,Juice Bars & Smoothies,16.0,3.5,$$,34.25851,34.25851,jWpboY8itXEn4IN34FeUJw,MOVITA JUICE BAR,18679 DEVONSHIRE ST,NORTHRIDGE,
288,911 Food Mart,,Grocery,2.0,2.0,$,34.03039,34.03039,57LxAZk8-929a7XoMW4xwA,911 FOOD MARKET,11909 W PICO BLVD,LOS ANGELES,
289,Kountry Folks,,"Breakfast & Brunch, American (Traditional)",339.0,3.5,$,34.22475,34.22475,uABr6KyOqytf8ORU7NNj_Q,KOUNTRY FOLKS RESTAURANT,8501 SEPULVEDA BLVD,NORTH HILLS,
290,Jack in the Box,,"Fast Food, Burgers, Tacos",28.0,2.0,$,34.0334,34.0334,_bSPl_lu2S0ySfkwfEf97g,JACK IN THE BOX,2511 S VERMONT AVE,LOS ANGELES,
291,Target,,"Department Stores, Furniture Stores, Electronics",175.0,3.5,$$,34.21269,34.21269,gDPxNSYmfTo9oGJV1t7E_g,TARGET STORES #1309 PIZZA HUT,14920 RAYMER ST,VAN NUYS,
292,G&K Burgers,,"Burgers, Mexican, Fast Food",111.0,3.5,$,34.1108803,34.1108803,RQRCuJua6ggKdvjndywXJA,G&K BURGERS,4466 E LIVE OAK AVE,ARCADIA,
293,The Village Eatery,,"American (Traditional), Brewpubs",116.0,3.5,$$,34.139148,34.139148,_2VYF5Wv6Qf0WbQ57l5hOg,THE VILLAGE EATERY,221 N GLENDORA AVE,GLENDORA,
294,Maki Yaki,,Imported Food,67.0,3.5,$,34.21964,34.21964,ZZxLywElC09-DOjAFp_g3Q,MAKI YAKI,8205 WOODMAN AVE STE 109,PANORAMA CITY,
295,Cafe 50's,,"Diners, American (New), Burgers",298.0,4.0,$,33.999122,33.999122,jeubMwLTjw5049d9gTsz4A,CAFE 50'S,838 LINCOLN BLVD,VENICE,
296,Taqueria Mexico,,Mexican,52.0,3.0,$,33.889526,33.889526,rNWS-CbOO6VrQb-FKghdrw,TAQUERIA MEXICO,9009 ALONDRA BLVD,BELLFLOWER,
297,LAX Diner,,"Cuban, Mexican, American (Traditional)",119.0,2.5,$$,33.9302587745239,33.9302587745239,ZI9RqAyJOlSrqOacegfKoA,LAX DINER,11433 HAWTHORNE BLVD,HAWTHORNE,
298,,,,,,,,,,MAIN KITCHEN,3883 W CENTURY BLVD,INGLEWOOD,
299,Saint Felix,,"American (New), Cocktail Bars",441.0,4.0,$$,34.0841108,34.0841108,Kb3LR84y-26zZOGHjLmWeQ,SAINT FELIX,8945 SANTA MONICA BLVD,WEST HOLLYWOOD,
300,Catalina Country Club,,"Golf, Venues & Event Spaces, Country Clubs",38.0,4.0,,33.3402627181312,33.3402627181312,-JPvNSQshPk0_LrmlZphng,CATALINA ISLAND COUNTRY CLUB,1 COUNTRY CLUB DR,AVALON,
301,Carl's Jr,,"Fast Food, Burgers",72.0,1.5,$,34.0474597,34.0474597,z1_9_bsR-m1VQDar6HYOAQ,CARL'S JR.,1625 SANTA ANITA AVE # 400,SOUTH EL MONTE,
302,Tacos Los Betos,,"Tex-Mex, Fast Food",31.0,3.5,$,34.0778479,34.0778479,fcK5GWFupI1OF6tMx9BjDA,TACOS Y MARISCOS JALISCO,3850 BALDWIN AVE,EL MONTE,
303,Tacos Michoacan,,Mexican,246.0,3.5,$,34.2573951,34.2573951,1pAExY3jIom-KH8QTOxvPA,TACOS MICHOACAN DEVONSHIRE,17020 DEVONSHIRE ST,NORTHRIDGE,
