,name,address,review_count,rating,price,categories,latitude_yelp,longitude_yelp,yelp_id,hours,program_name,facility_address,facility_city
1012,El Fandango Restaurant,,13,4,$,Mexican,33.9458,-118.34986,YKNfcanNnHf8yXSRFESJwg,,EL FANDANGO RESTAURANT,4233 W CENTURY BLVD STE 7,INGLEWOOD
1013,La Galette,,46,3.5,$$,Bakeries,34.15357,-118.46278,qA6slGQI3FupnEvtR5k9yw,,LA GALETTE PASTRY,15137 VENTURA BLVD,SHERMAN OAKS
1014,,,,,,,,,,,RALPHS MARKET #39 - BAKERY,260 S LA BREA AVE,LOS ANGELES
1015,7-Eleven,,11,2.5,$,"Convenience Stores, Coffee & Tea",33.99889815,-118.1166186,S7OfqJqTeKABZo_gc-NZ5g,,7-ELEVEN STORE 14023E,800 S GREENWOOD AVE,MONTEBELLO
1016,Rocket Liquor,,9,3,$$,"Beer, Wine & Spirits",34.19406,-118.59834,2SdW3sFN3LztoCwoGtDICw,,ROCKET LIQUOR,21413 VANOWEN ST,CANOGA PARK
1017,Dragonfly Thai,,211,3.5,$$,"Thai, Barbeque",33.77438419,-118.3750841,uly7KHEsZr5A4A82nt9gOg,,DRAGONFLY THAI,50 PENINSULA CTR STE A,ROLLING HILLS ESTATES
1018,,,,,,,,,,,LUVI'S CAFE,26455 GOLDEN VALLEY RD,SANTA CLARITA
1019,Szechuan Chef,,185,4,$$,Szechuan,34.1035649,-118.087545,OIzDXHJi0OY0phsQKTmLtw,,SZECHUAN CHEF CHINESE RESTAURANT,937 E LAS TUNAS DR # B,SAN GABRIEL
1020,Zig's Restaurant,,254,3.5,$,"American (Traditional), Burgers, Breakfast & Brunch",34.1945534,-118.5188004,e9Hd7AQNeE4NnVFjJU1DJw,,ZIGS RESTAURANT,6821 WHITE OAK AVE,RESEDA
1021,Acapulco Restaurant & Cantina,,764,4,$$,"Mexican, Bars, Breakfast & Brunch",34.15701675,-118.2636337,nONCqJwrAIUrbyJvfxhl8A,,ACAPULCO RESTAURANT,722 N PACIFIC AVE,GLENDALE
1022,Moonlight Tavern,,39,3,$,"Pool Halls, Sports Bars",34.01091038,-117.961938,ZfslNWahFFokTVJsEBMGoA,,MOONLIGHT TAVERN,15825 E GALE AVE,HACIENDA HEIGHTS
1023,Cielito Lindo,,875,4,$,Mexican,34.0572413,-118.2383631,RY_72fCN2JsR9pbTBJD-LQ,,CIELITO LINDO,OLVERA ST 23,LOS ANGELES
1024,Russell's Convenience Store,,2,3,$,"Grocery, Convenience Stores",34.05139,-118.25678,3vw9DKHycCYyqLM98P8kCA,,RUSSELLHS CONVENIENCE #712,505 S FLOWER ST # B26,LOS ANGELES
1025,In-N-Out Burger,,122,4,$,"Burgers, Fast Food",34.089806,-117.941041,5UobAdUyza1faAm7leuDew,,IN-N-OUT BURGER #4,15610 E SAN BERNARDINO RD,COVINA
1026,Chipotle Mexican Grill,,216,2.5,$,"Mexican, Fast Food",34.15371792,-118.7965404,vJyYrFj_SV8qNOMHz5CusA,,CHIPOTLE MEXICAN GRILL,5754 LINDERO CANYON RD,WESTLAKE VILLAGE
1027,Shakey's Pizza Parlor,,146,3.5,$$,"Pizza, Buffets",34.09092604,-118.3418601,hSRWW6xLnlgYTVlncrNoaQ,,SHAKEYS PIZZA PARLOR #1,7001 SANTA MONICA BLVD,LOS ANGELES
1028,Komodo,,1788,4,$$,"Asian Fusion, Indonesian",34.05487396,-118.38398,J54yhzUre29ehT4FgXTJaA,,KOMODO,8809 W PICO BLVD,LOS ANGELES
1029,La Rondalla Nite Club,,2,3,,Nightlife,34.02757,-118.15547,AvZqOUoJSfTsfplq11KLDg,,LA RONDALLA,469 S ATLANTIC BLVD,LOS ANGELES
1030,Potato Corner,,33,3,$,"Fast Food, Specialty Food, Chicken Wings",34.1574751,-118.4387833,Nx_hFiGlXOM4qhe2p0z8yw,,POTATO CORNER,14006 RIVERSIDE DR # 9290,SHERMAN OAKS
1031,Yum Yum Donuts,,55,3.5,$,"Donuts, Coffee & Tea, Sandwiches",34.19409686,-118.5870019,sEE3Vw8YEG1OGRMG0CsmDA,,YUM YUM DONUTS #27J,6804 DE SOTO AVE,CANOGA PARK
1032,CVS Pharmacy,,37,3,$$,"Drugstores, Pharmacy, Convenience Stores",33.8377,-118.385,04Z2u6z6ctU0fTMqZQv_mQ,,CVS PHARMACY # 6705,316 S PACIFIC COAST HWY,REDONDO BEACH
1033,Panda Express,,39,2,$,"Chinese, Fast Food",33.85207588,-118.1410869,i9XIR7dOseYVRFe-emAmnA,,PANDA EXPRESS #2109,500 LAKEWOOD CENTER MALL # #131,LAKEWOOD
1034,Starbucks,,74,2.5,$,Coffee & Tea,34.0184498,-118.4989062,VdVKSD9xZrsCXH07F5YGNQ,,STARBUCKS CORPORATION #654,308 WILSHIRE BLVD,SANTA MONICA
1035,Sports Harbour,,184,3.5,$,"Sports Bars, American (Traditional)",33.99063,-118.44694,vFLJHWspLQfhcxvycWajRg,,SPORTS HARBOUR,13484 WASHINGTON BLVD,CULVER CITY
1036,Pink's Hot Dogs,,15,3.5,,Hot Dogs,33.9583,-118.34186,GKgFUX0kMnEimaFF1HBUrg,,215 W - HOT DOG - 3RD FLR,3900 W MANCHESTER BLVD,INGLEWOOD
1037,,,,,,,,,,,HAPPY PLACE,3600 WILSHIRE BLVD STE #100-,LOS ANGELES
1038,DJ's Burgers,,50,3.5,$,"Burgers, Breakfast & Brunch, Mexican",34.6161308,-117.8250442,anFfkjeVfuLM8Zp7_Jg61Q,,DJ'S BURGERS,17116 E AVENUE O,PALMDALE
1039,Bristol Farms - South Pasadena,,352,3.5,$$,"Grocery, Specialty Food, Beer, Wine & Spirits",34.1187651,-118.149906,r1IHWTjOUcJxUT02mTe5ZQ,,BRISTOL FARMS DELI-BAKERY,606 FAIR OAKS AVE,SOUTH PASADENA
1040,China Boy Express,,191,4.5,$,Chinese,34.00843048,-118.1181107,#NAME?,,CHINA BOY EXPRESS BAKERY,1509 W OLYMPIC BLVD,MONTEBELLO
1041,,,,,,,,,,,99 CENTS + DISCOUNT STORE,1647 N INDIAN HILL BLVD,POMONA
1042,My Two Cents,,815,4,$$,"American (New), Southern",34.049966,-118.359749,70Un_n4PhEO6gHOLrKWezA,,MY TWO CENTS,5583 W PICO BLVD,LOS ANGELES
1043,99 Ranch Market,,276,3.5,$,"Seafood Markets, Fruits & Veggies, International Grocery",34.077623,-118.100896,cBUbm1BbBtBidM0Uw67XCQ,,99 RANCH MARKET #208 - MEAT & SEAFOOD,140 W VALLEY BLVD STE 150,SAN GABRIEL
1044,Mama's Kitchen,,75,3.5,$,"Chinese, Noodles, Taiwanese",34.13071296,-118.0257586,CT7vD0EqqzJ706oxzvqwZA,,MAMA'S KITCHEN,153 E DUARTE RD,ARCADIA
1045,Bel Air Country Club,,14,4,,Country Clubs,34.0799524,-118.4505905,tzp1-EfOw4Zejlohw07Elw,,BEL AIR COUNTRY CLUB GRILL,10768 BELLAGIO RD,LOS ANGELES
1046,,,,,,,,,,,LA MORENITA MARKET,7928 STATE ST,HUNTINGTON PARK
1047,Eastside Luv Wine Bar Y Queso,,314,3.5,$$,"Wine Bars, Music Venues",34.04727,-118.2183,8ieULXNYl54kurh7dmA3wg,,EASTSIDE LUV,1835 E 1ST ST,LOS ANGELES
1048,Sushi Bei,,155,4,$$,"Sushi Bars, Japanese",33.887411,-118.314221,kuXEwQdFmblI-878vhOyiQ,,SUSHI BEI BAR,2021 W REDONDO BEACH BLVD,GARDENA
1049,Porto's Bakery & Cafe,,7031,4.5,$,"Bakeries, Custom Cakes, Cafes",33.940745,-118.133536,tsJOEvDXaIG9IgbYJMaW5A,,PORTO'S BAKERY DOWNEY,8233 FIRESTONE BLVD,DOWNEY
1050,Tower Pizza,,137,4,$,"Pizza, Sports Bars",33.96128845,-118.420929,dAZMZ-zvuT4TLW4mwJGKgA,,TOWER OF PIZZA INC,8351 LINCOLN BLVD,LOS ANGELES
1051,Lotus Chinese Restaurant,,207,3,$$,Chinese,34.1861725,-118.3105774,78qyLHRjEFTe4FbgjX6WZw,,LOTUS CHINESE CUISINE,511 N GLENOAKS BLVD,BURBANK
1052,Carl's Jr,,46,3,$,"Fast Food, Burgers",34.03732466,-118.3771269,J26BhUCBCa2sDMee4pf1wg,,CARL'S JR,2310 S LA CIENEGA BLVD,LOS ANGELES
1053,Gelson's,,182,3.5,$$$,"Grocery, Delis, Beer, Wine & Spirits",34.15373712,-118.447868,EKkYHJYAY8v3ZumBXb4n1w,,GELSON'S MARKET DELI #16,4520 VAN NUYS BLVD,SHERMAN OAKS
1054,,,,,,,,,,,KENTUCKY FRIED CHICKEN,17901 COLIMA RD,INDUSTRY
1055,Walnut Tree Restaurant,,110,4,$,Chinese,34.0106239,-117.8592662,OrJ7tOGpmp7s3zQ6SxYDmg,,WALNUT TREE RESTAURANT,382 S LEMON AVE STE A,WALNUT
1056,,,,,,,,,,,DUKES LIQUOR,1012 E FLORENCE AVE,LOS ANGELES
1057,El Tarasco,,268,3,$$,"Mexican, Breakfast & Brunch",33.98,-118.46555,pwvGteG3HJejNKcH2aOHWw,,EL TARASCO #5,109 WASHINGTON BLVD,VENICE
1058,Cabo Wabo Cantina,,606,3.5,$$,"Bars, Mexican, Breakfast & Brunch",34.102726,-118.33947,#NAME?,,CABO WABO CANTINA HOLLYWOOD,6801 HOLLYWOOD BLVD STE #416,LOS ANGELES
1059,El Super,,56,2,$,Grocery,34.04432986,-117.9509977,mb7I9q8jB1fXMU0PjPuurQ,,EL SUPER BAKERY,1285 N HACIENDA BLVD,LA PUENTE
1060,Cafe Mundial,,158,4,$$,"Lounges, Italian",34.14645,-118.00071,RlNUScSuMs2E3500gXHTUQ,,CAFE MUNDIAL,516 S MYRTLE AVE,MONROVIA
1061,Starbucks,,248,2.5,$,Coffee & Tea,34.123687,-118.219618,WJlmgkm4lrbzVJysiyY99g,,STARBUCKS S#13286,4430 E YORK BLVD #A,LOS ANGELES
1062,,,,,,,,,,,AFC SUSHI @ RALPH'S # 156,10309 W OLYMPIC BLVD,LOS ANGELES
1063,Johnnie's New York Pizzeria,,24,3,$,Pizza,34.05165863,-118.2513962,T39vi0mjDcGn4PjwIK5R9w,,JOHNNIE'S NEW YORK PIZZA,350 S GRAND AVE FL #D-2,LOS ANGELES
1064,GNC,,3,2.5,,"Vitamins & Supplements, Health Markets",33.9730308,-118.0740797,IqNmVDgYrXwAFZ1rR4b6Ww,,GNC 8086,7918 NORWALK BLVD,WHITTIER
1065,Buffalo Wild Wings,,881,2,$$,"Chicken Wings, American (Traditional), Sports Bars",33.83381,-118.3471536,2EamcpRzQ27G2EOkCnGBvw,,BUFFALO WILD WINGS #3351,3525 W CARSON ST STE 163,TORRANCE
1066,Vromage,,237,5,$$,Cheese Shops,34.0978951,-118.3643588,l35t9glgHHOjR5dMyUqs6Q,,VROMAGE,7988 W sunset BLVD,LOS ANGELES
1067,Ahi Mahi Fish Grill,,85,4,$,"Seafood, Cajun/Creole, Soup",33.9593838,-118.3803457,c_fePciJDrb-r5J2YRHXtw,,AHIMAHI FISH GRILL,5650 MANCHESTER AVE STE C,LOS ANGELES
1068,El Tamarindo,,8,4,$,Salvadoran,34.70746908,-118.146286,DJoeogRsOW5s9MzgveHQ2A,,EL TAMARINDO,551 W AVENUE I STE #E,LANCASTER
1069,Balboa Sub Shop,,253,4.5,$,"Sandwiches, Delis",34.22749198,-118.5020434,bwggqjANweZIgNPJ-bbugQ,,BALBOA SUBSHOP,8634 BALBOA BLVD,NORTHRIDGE
1070,Ponce Bakery,,12,5,$,Bakeries,34.022831,-118.164382,CxobplxSjeLpRlxMO0zilA,,PONCES BAKERY,757 S FETTERLY AVE STE #101,LOS ANGELES
1071,Subway,,14,2.5,$,"Fast Food, Sandwiches",34.01663,-118.13779,0ldhDo9jT4-4OKqYW59WcA,,SUBWAY,6201 WHITTIER BLVD,LOS ANGELES
1072,Jersey Mike's Subs,,201,4,$,"Sandwiches, Fast Food, Delis",33.922938,-118.395819,A9LI_7f-8ycUmzzrqTQf7Q,,JERSEY MIKE'S SUBS,530 N PACIFIC COAST HWY #A&B,EL SEGUNDO
1073,Pizza Hut,,57,2,$,"Pizza, Italian, Chicken Wings",33.84666088,-118.2651104,jHSH-ydGbTu9hXi9hoDyvw,,PIZZA HUT # 024833,20377 S AVALON BLVD,CARSON
1074,,,,,,,,,,,KENTUCKY FRIED CHICKEN,1400 GLENDALE BLVD,LOS ANGELES
1075,Colorado Wine Company,,213,4.5,$$,Wine Bars,34.139657,-118.216443,UvjGRrHmduvKqAwHOfYP6g,,COLORADO WINE COMPANY,2305 COLORADO BLVD,LOS ANGELES
1076,Panaderia Morelos,,17,4,$,"Bakeries, Mexican",34.04646,-118.20623,tVQ9mKn4GIgGmAqKCD8_NA,,PANADERIA & PASTELERIA EL PA,2327 E CESAR E CHAVEZ AVE,LOS ANGELES
1077,Otto's Hungarian Import Market & Deli,,100,2.5,$,"Grocery, Delis, Imported Food",34.1687932,-118.3317892,8zZpdsoTbHDGNfBRD0mtEA,,OTTOS IMPORT STORE AND DELI,2320 W CLARK AVE,BURBANK
1078,MonKee Express,,3,4.5,$,Imported Food,33.9814009,-118.4688508,yjgBHPTvSUJMQrqRBQL8jQ,,MONKEE'S RESTAURANT,2007 1/2 OCEAN FRONT WALK,VENICE
1079,Dragonfly Tea Bar,,540,4,$,Bubble Tea,33.98696393,-117.8846548,fakA7mrHeKOc7GtWWVSeCw,,DRAGONFLY TEA BAR,19208 COLIMA RD,ROWLAND HEIGHTS
1080,Santa Fe Seconds,,17,4,$,"Outlet Stores, Furniture Stores, Electronics",33.77829,-118.26255,bu5ivhDA5Wv5IiCTC8pCmw,,SANTA FE SECONDS,645 N AVALON BLVD,WILMINGTON
1081,Donut Prince,,197,3.5,$,"Donuts, Coffee & Tea",34.1672515,-118.3233336,qvPQL3TkdldPvfk7xHub4g,,DONUT PRINCE,1721 W OLIVE AVE,BURBANK
1082,Subway,,34,2,$,Sandwiches,33.9457822,-118.3336162,y4NAXa3g7eqI2CTlkrJZtw,,SUBWAY #14490,3561 W CENTURY BLVD STE #C,INGLEWOOD
1083,Good Day Donut,,23,5,$,"Donuts, Coffee & Tea, Sandwiches",34.22090659,-118.468229,#NAME?,,GOOD DAY DONUTS,8245 SEPULVEDA BLVD,PANORAMA CITY
1084,Wayfair,,9,2,,Health Markets,33.99272156,-117.8909683,0ZasHCZIFypbXRK2LS7p9g,,WAYFAIR,18888 LABIN CT STE C-107,ROWLAND HEIGHTS
1085,Cafe Habana Malibu,,929,3,$$,"Cuban, Mexican, Breakfast & Brunch",34.03460898,-118.6857147,vVDXS2pl8mZa-00rMZLu_g,,CAFE HABANA MALIBU LLC,3939 CROSS CREEK RD STE D100,MALIBU
1086,,,,,,,,,,,JAVA GRILL,1939 S SAN PEDRO ST,LOS ANGELES
1087,Fountain Liquor,,5,3,$$,"Beer, Wine & Spirits",34.0956648,-118.2921219,FgPQ6nYJomxS72kVcvUz7w,,FOUNTAIN LIQUOR,4711 FOUNTAIN AVE,LOS ANGELES
1088,Boba Ave Express,,1152,4,$,"Coffee & Tea, Bubble Tea",34.12271118,-118.0554504,QZF2utYIsm85e9x2TS0e4w,,BOBA AVE EXPRESS,1437 S BALDWIN AVE,ARCADIA
1089,Sakae Sushi,,121,3.5,$$,Sushi Bars,34.12955475,-117.8820114,#NAME?,,SAKAE SUSHI,1155 E ALOSTA AVE,AZUSA
1090,El Charro Restaurant,,124,3.5,$,Mexican,34.0572875,-118.2694768,X0uDdyc0qh1wRwi6STzC2Q,,EL CHARRO RESTAURANT,1621 W 6TH ST,LOS ANGELES
1091,Story Tavern,,523,3.5,$$,"Burgers, American (Traditional), Irish Pub",34.18065509,-118.3081543,uyL5j_HQfU6u8IHktQ60yw,,STORY TAVERN,150 S SAN FERNANDO BLVD STE 40,BURBANK
1092,Doopang Bakery,,7,4.5,$,Bakeries,34.052378,-118.301536,3r2l8TT-4qYfHbtRSwspcA,,DOO PAN BAKERY,3030 W OLYMPIC BLVD STE #113,LOS ANGELES
1093,Yum Yum Donuts,,93,2,$,"Donuts, Coffee & Tea, Sandwiches",34.31012726,-118.4276962,0j4hogPis4cfFRUuOf9kTg,,YUM YUM DONUTS 41C,13501 HUBBARD ST,SYLMAR
1094,South Bay Liquor & Market,,5,4.5,,"Beer, Wine & Spirits",33.78258,-118.27403,YRoOOa76oPWFa2GZlLGMkg,,SOUTH BAY LIQUOR & MARKET,1014 N WILMINGTON BLVD,WILMINGTON
1095,,,,,,,,,,,CHLA 24 HOUR GRAB & GO,4650 W SUNSET BLVD,LOS ANGELES
1096,Chef Melba's Bistro,,434,4,$$$,"Seafood, Breakfast & Brunch, Steakhouses",33.8645,-118.400819,yw5PQ1otCxTcw_4hMBQwpw,,CHEF MELBA'S BISTRO,1501 HERMOSA AVE,HERMOSA BEACH
1097,,,,,,,,,,,CITY OF HOPE LE BISTRO,1500 E DUARTE RD,DUARTE
1098,Bagels Galore,,58,4,$,Bagels,33.76173047,-118.3109629,i9xYs1RmPu2BsQrb2Lk0hw,,BAGELS GALORE,28362 S WESTERN AVE,RANCHO PALOS VERDES
1099,Heidi Store,,1,4,,,33.985966,-118.4727069,QGTeMnPMUcp-jmpClMFYKQ,,HEIDI FOOD,1713 OCEAN FRONT WALK STE C,VENICE
1100,Viviane,,171,4,$$$,"American (New), Diners, Breakfast & Brunch",34.05908,-118.39734,ZXg3R_YEUhFa5otrM4eAHw,,VIVIANE,9400 W OLYMPIC BLVD,BEVERLY HILLS
1101,Highridge Car Wash,,63,2.5,,Car Wash,33.77841,-118.38437,dX9jlVCUL4_VR7la6MkOIA,,HIGHRIDGE CAR WASH,27774 S HAWTHORNE BLVD,RANCHO PALOS VERDES
1102,Arco,,25,2,,Gas Stations,33.83902359,-118.0716934,qc-Ao-KTgJpfZ4UjOvHz6A,,ARCO AM/PM MINI MARKET,20940 S NORWALK BLVD,LAKEWOOD
1103,Gamez DTLA,,69,3.5,$$,"Sports Bars, American (Traditional)",34.04699,-118.24949,qTfe27-_QOyDVLMVCuFfxg,,GAMEZ SPORTS BAR/ONYX LOUNGE,500 S SPRING ST,LOS ANGELES
1104,Flame Broiler,,69,3,$,"American (Traditional), Fast Food, Asian Fusion",34.074708,-117.8913,1KSmp2tpmaP30YtLueJ82Q,,THE FLAME BROILER,2532 E WORKMAN AVE,WEST COVINA
1105,,,,,,,,,,,BENITO'S,11614 SANTA MONICA BLVD,LOS ANGELES
1106,Panamerican Night Club,,15,3.5,$$,Dance Clubs,34.07261811,-118.2750052,2-FjA6eDnhwisnpPhBSaaQ,,PAN AMERICAN RESTAURANT,2601 W TEMPLE ST,LOS ANGELES
1107,Ichiban Sushi,,360,3.5,$$,Sushi Bars,33.94164386,-118.1330621,x6oHBKmM9j4BGerbVO_DgQ,,ICHIBAN SUSHI,11020 NEW ST,DOWNEY
1108,El Pollo Loco,,217,1.5,$,"Mexican, Fast Food",33.93231,-118.11634,yG-o-uBWgc31Ou_d8J7juw,,EL POLLO LOCO # 5592,9341 E FIRESTONE BLVD,DOWNEY
1109,,,,,,,,,,,CRUZER PIZZA & PASTA,4449 PROSPECT AVE,LOS ANGELES
1110,Penguin Fish & Chips,,181,4,$$,"Seafood, Fish & Chips",34.05176,-118.36958,kJJ9kQ5aLIGBCURqpT6iHQ,,PENGUIN FISH & CHIPS,5952 W PICO BLVD,LOS ANGELES
1111,,,,,,,,,,,MITSUWA MARKETPLACE FISH DEP,21515 S WESTERN AVE,TORRANCE
1112,Bert's Liquor Store,,11,2.5,$,"Beer, Wine & Spirits",34.12288666,-118.2157898,4I9IxNPbsf-T7lpv9ACKgQ,,BERT'S LIQUOR,4604 YORK BLVD,LOS ANGELES
1113,Food 4 Less,,67,3,$,Grocery,34.10527,-118.20033,zjgmDI8G0vxoCUshpNNoWg,,FOOD 4 LESS #766,5100 N FIGUEROA ST,LOS ANGELES
1114,,,,,,,,,,,SUBWAY #20737,412 W RANCHO VISTA BLVD HD-60,PALMDALE
1115,Paulina's Catering,,109,4.5,,Caterers,34.0264684,-118.2526368,lbQnEBmoqST_p4n0cLWzrQ,,PAULINA'S,1000 E 18TH ST,LOS ANGELES
1116,Pj's Grill,,499,4,$,"Hot Dogs, Burgers, Cheesesteaks",33.858534,-118.264203,Zgc12YTuQo8ESZ9TFP2IoA,,PJ'S GRILL,675 E UNIVERSITY DR,CARSON
1117,Azusa Liquor,,4,2,$,"Beer, Wine & Spirits",34.10773849,-117.9169159,TL7gW4x4-ybevII_2vx7Zw,,AZUSA LIQUOR,861 S LARK ELLEN AVE,AZUSA
1118,,,,,,,,,,,BLUE FIN SUSHI & TERIYAKI,16420 WHITTIER BLVD,WHITTIER
1119,Blizz Frozen Yogurt,,133,3.5,$,"Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Creperies",34.1721351,-118.4475645,C6zI71pRYsX8dKA8O3MOQA,,BLIZZ YOGURT,14439 BUBANK BLVD,VAN NUYS
1120,Tommy's Charbroiled Hamburgers,,34,2,$,"Burgers, Fast Food",33.78037,-118.26105,271V6OFYD9-h6FPuggCRBQ,,TOMMY'S BURGERS,137 E ANAHEIM ST,WILMINGTON
1121,Family Dollar,,4,4,$,Discount Store,34.52080192,-117.9799059,Nv6zCv2c6HrPrQn3f1FcYw,,FAMILY DOLLAR STORE #10248,8338 PEARBLOSSOM HWY,LITTLEROCK
1122,Elizabeth Meat Market,,20,4,$,Grocery,34.1461351,-118.0758899,CUdDJ7ml-ioLRUNc3rj-sg,,ELIZABETH'S MEAT MARKET,3618 E COLORADO BLVD,PASADENA
1123,Agua's Mexico Natural Fruit Drinks,,4,3.5,$,Juice Bars & Smoothies,33.9441821,-118.3528649,68YQKlQxxnd1Vs_pa9AOXA,,AGUAS MEXICO,10127 HAWTHORNE BLVD,INGLEWOOD
1124,,,,,,,,,,,TOGOS,20022 HAWTHORNE BLVD,TORRANCE
1125,Panda Express,,19,3,$,"Chinese, Fast Food",34.0109711,-118.3415909,tGQiemPzUA70bwzJ33r5-w,,PANDA EXPRESS #119,3650 W MLK BLVD # #13,LOS ANGELES
1126,,,,,,,,,,,Z-PIZZA,19300 RINALDI ST STE F2,PORTER RANCH
1127,Auntie Anne's Pretzels,,15,4,$,Pretzels,34.190188,-118.603287,FNz_ifZoV035xrq2bMSFwA,,AUNTIE ANNE'S PRETZELS,6600 TOPANGA CANYON BLVD UNIT 1098,CANOGA PARK
1128,The Pancake Factory,,260,3.5,$$,Breakfast & Brunch,34.18969839,-118.3962146,Mrg_g_XiDAO-7kRyCM3ODg,,PANCAKE FACTORY,6540 LAUREL CANYON BLVD,NORTH HOLLYWOOD
1129,Ross Dress for Less,,55,2.5,$$,"Department Stores, Women's Clothing, Home Decor",33.899737,-118.36802,gZwr0pV1yck__UNDAgdzqA,,ROSS STORES #269,14515 OCEAN GATE AVE,HAWTHORNE
1130,,,,,,,,,,,PICO GARDENS MARKET,557 S CLARENCE ST,LOS ANGELES
1131,Vons,,286,2.5,$$,"Grocery, Pharmacy",34.0970657,-118.287983,Z2XUyJo7gLC31N4RGKA9VA,,AFC SUSHI & VONS #2665,4520 W SUNSET BLVD,LOS ANGELES
1132,Tacos Estilo DF,,5,4,,"Mexican, Latin American",34.00309,-118.24012,0n9n5Rc3dd2QEdpRo4oBRQ,,TACOS ESTILO D.F.,4433 S ALAMEDA ST # A57,LOS ANGELES
1133,Lucky Number 1 Chinese Restaurant,,213,4.5,$$,"Chinese, Taiwanese",33.79746,-118.29803,q0PmJ65f6aNCSRL6EcK7Jg,,LUCKY CHINESE RESTAURANT #1,1210 LOMITA BLVD,HARBOR CITY
1134,The Midway Bar,,95,4.5,$,"Dive Bars, Pubs",33.879724,-118.125001,t3GrlHClprEugs4FuU_eUA,,MIDWAY BAR,17016 BELLFLOWER BLVD,BELLFLOWER
1135,Veracruz Mexican Restaurant,,178,3.5,$$,Mexican,33.95026777,-118.0106114,wlBqKv9Ta3gNgzohzw9OIg,,VERACRUZ RESTAURANT,14748 WHITTIER BLVD STE A&B,WHITTIER
1136,Mariscos San Isidro,,158,3.5,$$,"Mexican, Seafood, Bars",34.0548355,-118.0645249,90qlGprIi3GprlVdTB6xeQ,,MARISCOS SAN ISIDRO,2327 N ROSEMEAD BLVD,SOUTH EL MONTE
1137,The Coffee Bean & Tea Leaf,,60,4,$,Coffee & Tea,33.89750932,-118.3948227,Rc3rqAQFgZJpX3Ents0qPw,,THE COFFEE BEAN & TEA LEAF,3008 N SEPULVEDA BLVD # 4,MANHATTAN BEACH
1138,Pescado Mojado Operations,,2,5,$,Mexican,34.06189,-118.28132,EAs1eWSS36gl6SFV6zUU8A,,PESCADO MOJADO,610 S RAMPART BLVD STE,LOS ANGELES
1139,El Atacor Restaurant,,200,4,$,Mexican,34.08865246,-118.2145639,TRXmRcMtLC1m8eU5ZlEpcA,,EL ATACOR RESTAURANT,3520 N FIGUEROA ST,LOS ANGELES
1140,J B Burgers,,110,3,$,Burgers,34.0199751,-117.953912,8sz55zIn8LJSmN8eK9SZQw,,J & B BURGERS,15800 E MAIN ST,LA PUENTE
1141,,,,,,,,,,,STARBUCK'S #11894,919 S CENTRAL AVE UNIT F,GLENDALE
1142,Subway,,16,3,$,Sandwiches,34.2007689,-118.4091768,6qmBiH4s4lbWWPLLi4_WYw,,SUBWAY,12650 SHERMAN WAY STE 17,NORTH HOLLYWOOD
1143,,,,,,,,,,,SUPER KWIK DAIRY,4358 W AVENUE L,LANCASTER
1144,,,,,,,,,,,RALPHS MEAT MARKET,670 S WESTERN AVE,LOS ANGELES
1145,Pico Liquor,,6,3,$,"Beer, Wine & Spirits, Delis, Grocery",34.00737,-118.08235,tjE3ENRZCq0_0MGW7g8ynA,,PICO LIQUOR,4621 E ROSEMEAD BLVD,PICO RIVERA
1146,,,,,,,,,,,ST. RICHARD PAMPURI KITCHEN,2458 S ST. ANDREWS PL,LOS ANGELES
1147,Carl's Jr.,,23,2,$,"Fast Food, Burgers",34.222374,-118.433254,QRVRxFc1vaW34tCg9ZxTqw,,CARL'S JR #7490,8323 WOODMAN AVE,PANORAMA CITY
1148,McDonald's,,123,2,$$,"Fast Food, Burgers, Coffee & Tea",34.0259936,-118.4315276,Yl8F3uV0wE_2CWfoXDiCrA,,MCDONALD'S #2287,11300 NATIONAL BLVD,LOS ANGELES
1149,Tutti Frutti/ Bubble Tea/Smoothies,,16,3.5,$,"Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Bubble Tea",33.932024,-118.183994,vMw0X8EvFNRi93Dh9mHJvw,,TUTTI FRUTTI,10909 ATLANTIC AVE STE 2,LYNWOOD
1150,Bratworks,,25,3,$,"Hot Dogs, Burgers, Chicken Wings",34.14938843,-118.4404308,l_-wh4xyZdyLnBEWqVtVEg,,BRATWORKS,14006 RIVERSIDE DR # 9210,SHERMAN OAKS
1151,,,,,,,,,,,VONS FUEL-2832,1604 FOOTHILL BLVD,LA VERNE
1152,Tofu and Noodles,,378,4.5,$$,"Korean, Soup, Noodles",34.0576939,-118.2937043,cMpg-XWPV3zyloww3x8fnw,,TOFU & NOODLE,3068 W 8TH ST,LOS ANGELES
1153,Spirit Shop San Antonio,,3,1.5,,"Beer, Wine & Spirits",33.9056287,-118.0786496,NXLiptmm_xtA8-CZyFsfaw,,SAN ANTONIO SPIRIT SHOP,13806 S SAN ANTONIO DR,NORWALK
1154,7-Eleven,,8,3,$,"Convenience Stores, Coffee & Tea",34.05406161,-117.7730713,XVQBqTrQCODdifbFE0z77w,,7-ELEVEN STORE #22943C,1546 W MISSION BLVD,POMONA
